cityId,searchRadius,formations_mIndex
43516,20000,10
144857,20000,8
43334,20000,12
43735,20000,15
43481,20000,0
47542,20000,0
47348,20000,0
47728,20000,0
47328,50000,11
47104,50000,0
145131,20000,0
47561,20000,0
47236,20000,0
47359,20000,0
47028,50000,0
47354,20000,0
46984,20000,0
145150,20000,0
47691,30000,0
46912,20000,0
47419,20000,0
47041,20000,0
47211,20000,0
48676,30000,52
49759,20000,4
48020,20000,12
48509,20000,42
48514,20000,0
48332,20000,45
47925,20000,42
48740,20000,12
48736,20000,6
47981,20000,4
49235,20000,8
49390,20000,0
49157,20000,0
48979,20000,0
49565,20000,0
49685,20000,4
49622,20000,0
49473,50000,27
49213,20000,6
49716,20000,0
49079,50000,24
49210,20000,0
49672,20000,4
48915,20000,0
49206,20000,30
49744,20000,0
49696,20000,0
49186,20000,0
49147,20000,4
49500,50000,31
145999,30000,0
146001,20000,0
49121,20000,0
146003,30000,0
145966,20000,0
49307,20000,0
49774,50000,0
48845,50000,0
49014,20000,0
146081,20000,0
146066,20000,0
146065,20000,11
50482,20000,0
49805,20000,8
50238,30000,14
51643,50000,162
51392,20000,110
51316,20000,91
50972,20000,102
50865,20000,102
51496,20000,12
51166,20000,0
50831,20000,0
51750,20000,0
51059,20000,10
50789,20000,0
51341,20000,12
49862,20000,0
51153,20000,0
51323,20000,94
53585,20000,6
52949,20000,0
52516,20000,0
52404,20000,0
51819,30000,0
51713,20000,480
51439,50000,6
52585,50000,41
52286,20000,3
52746,20000,17
52181,30000,0
52953,50000,10
52501,20000,0
52760,20000,34
52523,50000,6
51560,20000,0
52064,20000,0
52196,20000,3
50904,20000,0
52663,20000,0
52337,50000,37
52012,20000,0
52441,20000,12
52376,20000,4
52685,20000,0
53674,20000,0
52414,20000,0
51969,20000,7
52628,20000,19
51951,20000,0
52025,20000,0
51905,20000,3
52840,30000,0
51913,20000,0
52480,30000,0
52315,20000,3
52671,20000,0
52389,20000,0
52649,20000,0
51006,20000,0
51880,50000,3
52171,20000,0
53236,20000,0
147114,20000,147
146965,30000,8
146960,20000,0
146897,30000,12
147296,20000,0
52418,20000,3
51941,20000,0
52346,20000,0
147077,20000,0
147073,30000,0
146856,20000,480
146883,50000,6
147095,50000,41
147068,20000,0
147070,30000,0
147277,20000,34
147098,50000,6
147061,20000,0
147043,20000,0
147046,20000,0
147049,50000,37
147232,20000,0
147032,20000,12
147028,30000,27
147030,20000,0
147027,30000,0
147117,50000,27
147215,20000,0
147001,30000,0
147141,20000,0
146993,20000,3
146991,20000,0
147080,20000,0
147109,20000,90
147322,20000,0
146976,20000,0
146971,20000,9
146870,50000,0
146961,30000,32
146963,20000,8
146968,20000,0
146847,50000,4
147336,20000,0
146958,20000,0
146943,30000,4
146942,20000,0
146940,50000,0
146946,20000,0
146935,20000,0
146933,20000,0
146938,20000,4
146925,20000,0
146923,30000,0
146926,30000,0
146919,20000,0
146913,30000,0
146905,50000,12
147320,20000,0
146895,20000,4
146889,50000,4
146891,30000,0
147218,50000,0
146842,20000,0
147265,20000,0
146875,30000,14
147120,20000,3
147144,20000,7
147328,20000,3
146865,30000,12
52851,20000,0
52140,20000,0
51432,20000,48
51844,20000,8
51878,20000,23
51199,20000,87
52252,20000,0
52665,20000,0
51979,20000,7
51859,30000,32
52623,20000,19
52248,20000,0
51821,20000,0
51344,50000,4
52748,20000,0
51968,20000,0
52596,30000,0
51673,20000,6
52627,20000,4
52409,20000,0
52362,50000,0
52530,20000,0
52205,20000,0
52000,20000,0
52192,20000,0
52099,20000,0
52156,20000,0
52350,20000,23
52071,20000,0
52469,20000,4
52467,20000,0
52182,30000,0
51147,20000,0
50899,20000,0
51517,20000,0
52787,20000,0
51876,30000,0
52575,20000,0
52763,20000,0
52460,20000,0
51309,20000,0
52770,20000,0
52465,20000,8
52471,30000,0
52725,20000,0
51894,50000,8
52419,20000,0
52113,30000,8
52456,20000,4
52447,20000,0
52752,20000,0
53771,50000,7
52014,20000,8
51863,20000,14
52607,20000,0
51718,20000,0
51848,50000,4
52157,30000,0
51094,50000,0
50875,20000,0
51458,20000,0
51393,20000,0
50973,30000,14
51671,20000,0
51769,20000,3
51674,20000,7
51025,20000,4
51407,20000,0
51261,30000,15
53612,20000,0
53790,50000,120
54158,20000,4
54380,20000,0
54487,20000,0
54291,20000,0
54662,20000,0
53902,20000,50
54526,20000,4
54572,20000,0
54419,30000,187
53982,20000,7
54062,20000,3
54455,20000,0
53878,20000,7
54154,20000,7
54067,20000,0
54343,20000,148
57561,20000,0
57248,20000,0
57774,30000,0
56958,50000,0
57470,20000,0
147727,50000,0
56924,50000,0
57711,20000,4
147772,20000,0
147735,30000,0
147732,20000,0
57500,20000,0
57124,20000,0
147733,20000,0
147724,50000,0
147729,20000,0
147736,50000,0
56778,20000,0
57200,20000,0
57513,20000,0
147737,20000,0
147726,50000,0
56809,20000,0
57353,30000,0
147829,20000,0
147731,20000,0
57189,20000,0
147730,20000,0
57448,20000,0
57328,20000,0
147901,50000,0
57627,20000,0
57095,20000,0
56816,20000,0
57378,20000,0
147715,20000,0
57373,20000,0
56887,20000,0
57404,20000,0
57485,20000,0
56943,20000,0
57510,20000,0
147699,20000,0
147711,30000,0
147868,20000,0
56962,20000,0
147704,20000,0
57356,20000,0
147684,20000,0
57522,20000,0
55817,20000,0
56819,20000,0
147703,20000,0
57700,50000,7
57602,20000,0
57667,20000,0
57671,20000,0
57729,20000,4
147686,20000,0
56894,20000,0
57276,30000,0
57419,30000,4
57463,30000,0
147687,20000,0
57201,50000,11
147697,50000,0
57422,20000,0
56941,50000,0
147696,50000,0
57465,30000,4
57722,20000,4
56857,20000,0
147689,20000,0
57197,20000,0
147694,30000,4
147680,20000,0
56812,20000,0
147679,20000,0
56458,20000,0
56447,20000,0
147682,20000,0
56729,20000,0
56768,30000,0
147695,20000,0
147681,20000,0
147786,20000,0
56635,20000,0
147821,30000,0
55865,30000,4
56045,20000,0
55990,20000,0
147670,20000,0
147675,20000,0
147929,20000,0
56053,20000,0
147717,20000,0
57274,20000,0
57553,20000,0
147705,20000,0
57232,20000,0
57243,20000,0
147702,50000,4
57073,20000,0
57233,20000,0
57239,20000,0
147698,20000,0
56084,30000,0
147683,30000,0
55799,20000,0
55976,20000,0
56673,20000,0
56708,50000,3
147961,20000,0
55925,20000,0
54935,50000,0
147656,20000,0
56058,20000,0
55827,20000,4
56365,20000,0
147659,20000,0
147669,20000,0
147660,20000,0
56050,20000,0
56391,20000,0
56019,20000,0
56481,20000,0
55949,20000,0
56590,30000,0
147665,30000,0
147785,20000,0
147667,20000,0
147657,30000,0
56382,20000,0
147658,20000,0
147663,20000,0
147646,20000,0
147651,30000,0
147854,50000,0
56283,20000,0
56699,30000,0
147998,30000,0
56267,20000,0
56361,50000,0
57701,20000,0
147653,20000,0
147649,20000,0
56326,20000,0
56545,20000,0
147815,20000,0
147648,20000,0
56297,20000,0
147650,20000,0
147963,20000,0
55825,20000,0
55926,20000,0
147903,20000,0
55975,30000,0
56404,50000,11
147631,20000,0
56731,30000,0
56121,20000,0
56387,20000,0
147628,30000,0
147884,20000,0
147633,20000,0
147626,20000,0
56339,50000,0
147635,20000,0
147836,30000,0
56175,20000,0
147795,20000,0
147638,20000,0
55997,20000,0
56390,20000,0
147860,20000,0
57266,20000,0
57454,20000,8
55833,20000,0
56657,20000,0
55847,20000,0
55974,20000,0
56773,20000,0
56364,20000,0
55811,20000,0
56588,50000,0
147614,20000,0
56511,20000,0
56739,20000,0
147839,20000,0
56230,20000,0
56331,20000,0
55971,50000,0
147619,30000,0
56330,20000,0
57117,20000,0
56579,20000,0
56022,20000,0
147617,20000,0
147610,20000,0
56040,20000,0
56143,30000,0
147611,30000,0
147609,30000,0
56465,30000,0
55958,50000,0
55956,20000,0
147627,20000,0
56429,20000,0
57004,20000,0
56238,20000,0
147831,20000,0
55897,20000,0
55951,20000,0
56562,20000,0
147591,20000,0
147770,50000,0
56682,20000,0
147597,20000,0
56130,20000,0
56377,20000,0
147604,20000,0
147600,20000,0
147606,20000,0
56132,20000,0
56345,20000,0
56667,20000,0
56094,30000,0
56003,50000,4
147592,50000,4
56763,20000,0
56059,20000,0
56249,20000,0
147605,50000,0
56640,20000,0
56425,20000,0
56161,20000,0
55821,20000,0
147599,50000,0
56718,20000,0
56688,20000,0
147602,50000,0
56655,20000,0
57259,20000,0
147594,50000,0
147579,30000,0
56342,20000,0
147758,20000,0
56666,50000,0
147584,50000,0
147589,20000,0
147582,20000,0
56237,20000,0
56225,50000,0
55867,20000,0
147587,20000,0
56651,20000,0
55947,20000,0
147574,30000,0
147577,50000,0
56032,20000,0
147575,20000,0
56189,20000,0
56240,20000,0
147585,20000,0
56031,20000,0
55830,20000,0
55778,50000,11
147784,20000,0
56319,20000,0
56027,50000,0
147571,20000,0
55962,30000,0
147569,20000,0
56689,20000,0
147810,50000,0
147921,20000,0
147559,20000,0
55662,20000,0
55372,20000,0
54948,20000,0
55317,20000,0
55342,20000,0
55114,20000,0
147545,20000,4
147544,30000,0
55057,30000,0
56557,50000,0
54364,20000,0
55225,20000,4
147749,20000,0
147552,50000,0
147555,20000,7
147547,20000,0
55760,20000,0
57105,20000,0
55767,20000,4
55437,20000,0
147553,20000,0
147551,30000,0
147803,50000,0
55777,20000,0
55900,20000,0
55874,20000,0
147565,50000,0
56490,20000,0
54947,20000,0
54889,20000,0
56930,20000,4
147542,20000,0
147773,20000,0
147955,20000,0
147754,20000,0
54843,20000,0
54910,50000,0
147535,50000,0
54887,50000,0
55618,20000,0
55367,20000,3
55468,20000,0
147541,50000,0
147526,20000,0
147527,30000,4
147531,20000,0
57555,20000,0
147532,20000,0
55674,20000,0
55328,30000,0
147515,20000,0
147813,20000,0
55075,20000,0
147514,50000,0
54842,20000,0
55700,50000,0
147874,20000,0
57402,20000,0
55759,20000,0
54801,20000,0
147521,20000,0
55243,20000,0
147513,30000,0
55052,20000,0
56521,50000,11
147516,20000,0
55563,20000,0
147502,20000,0
147510,20000,0
147512,30000,0
55689,20000,0
55454,20000,0
147927,50000,0
147507,20000,0
55597,20000,0
147925,50000,0
147822,20000,0
54929,20000,0
55092,50000,0
55071,20000,0
991384,50000,0
147501,20000,0
147511,30000,0
147798,50000,0
55224,20000,0
57114,20000,0
55048,20000,0
991401,30000,0
147509,50000,0
55726,50000,4
54794,20000,0
57740,50000,11
148021,50000,0
991359,20000,0
147912,30000,0
55051,20000,0
147503,30000,0
54854,50000,0
147497,20000,0
55149,20000,0
56879,30000,0
55245,50000,0
55044,20000,0
55673,20000,0
55289,20000,4
55599,20000,0
55280,20000,0
147499,20000,0
55307,20000,0
55395,20000,0
147879,20000,3
148014,20000,0
55223,20000,7
147483,20000,0
147797,20000,0
55734,20000,0
147486,20000,0
55465,20000,0
147487,50000,0
55476,20000,0
55082,50000,42
55693,20000,0
54776,20000,0
55532,20000,0
54803,20000,0
55413,20000,0
147473,20000,0
55198,50000,38
55762,20000,0
147840,20000,0
147480,20000,0
54475,20000,0
55725,20000,0
55453,20000,0
55099,20000,3
54780,20000,0
55025,20000,0
54998,20000,0
54846,20000,0
55481,20000,0
147488,20000,0
57277,20000,0
54469,20000,0
147467,20000,0
147474,20000,0
147470,50000,0
53978,20000,3
56820,20000,0
54423,50000,3
54716,20000,0
54093,30000,0
54128,20000,0
54014,20000,0
53834,20000,0
54404,20000,0
991525,30000,0
147461,20000,0
53908,20000,0
54671,30000,0
147458,30000,0
147479,20000,0
53998,20000,0
54403,20000,0
147481,20000,0
54454,20000,0
53848,20000,0
147464,50000,0
54656,20000,0
54039,20000,0
147472,50000,3
54751,20000,0
53863,20000,0
147456,30000,0
147463,30000,0
54521,20000,0
148023,30000,0
54392,20000,4
147440,20000,0
54295,20000,0
54052,20000,0
147933,20000,0
54623,20000,0
147447,20000,0
56940,20000,0
147811,30000,0
147819,30000,0
54270,20000,0
147422,20000,0
147446,20000,0
57190,30000,20
53874,20000,0
147444,20000,0
53881,20000,0
54687,20000,0
147450,20000,0
53840,20000,0
54219,20000,0
54431,20000,0
54445,30000,0
57693,20000,0
53858,20000,0
53798,20000,0
147425,30000,0
54689,30000,0
147430,20000,0
54435,20000,0
57157,20000,0
54239,20000,0
54250,50000,7
147435,20000,0
147428,50000,7
147433,20000,0
54532,20000,0
53949,20000,0
54476,30000,0
54768,20000,0
147426,50000,0
147431,20000,0
54748,20000,0
147415,50000,0
54000,20000,0
54721,20000,0
53796,50000,12
147419,50000,11
147414,20000,0
147796,50000,7
147852,30000,12
147761,20000,0
57141,20000,0
53898,20000,0
54087,50000,11
54593,20000,0
147403,30000,0
53955,50000,7
53886,20000,3
54081,20000,0
147853,20000,0
54367,20000,4
54708,20000,0
54135,20000,0
147408,20000,0
147407,20000,0
54045,20000,4
54262,20000,0
54460,20000,0
147404,20000,0
53830,20000,0
147899,20000,0
147402,30000,0
54245,30000,4
147396,20000,0
53870,20000,4
54362,50000,8
54763,50000,0
54248,20000,0
54598,20000,4
147782,20000,0
54668,20000,0
53907,20000,0
147387,20000,0
54214,50000,0
54599,20000,0
54520,50000,16
147394,50000,16
54425,20000,0
147410,50000,0
147385,30000,0
54501,20000,0
147395,20000,0
147393,20000,0
147940,20000,0
53885,20000,0
147390,20000,0
53933,20000,0
54416,20000,0
147383,20000,0
147728,20000,0
56905,20000,0
147722,50000,0
57345,30000,4
57187,20000,0
147720,20000,0
58115,20000,0
58561,20000,0
58408,50000,0
58550,20000,0
58400,20000,12
58335,30000,0
58472,20000,6
57778,20000,0
58756,20000,0
58478,20000,0
58435,20000,0
58401,20000,0
58030,20000,0
58764,20000,0
58369,20000,3
58031,20000,0
58118,20000,9
58423,20000,0
58416,20000,0
58523,30000,15
57875,20000,0
58727,20000,0
58045,20000,0
58226,30000,17
58379,20000,0
58036,50000,10
57947,20000,0
58549,50000,26
57877,30000,0
58269,30000,17
58442,20000,7
58497,20000,6
57976,20000,0
58022,20000,12
58346,20000,0
58704,20000,9
57801,20000,0
58441,20000,6
58046,20000,0
56777,20000,0
148274,20000,0
57900,20000,0
57121,20000,0
57159,50000,118
57044,20000,0
57163,20000,0
58132,20000,0
57646,20000,4
57699,20000,0
56902,30000,0
58060,30000,17
56786,20000,0
56947,20000,0
57633,20000,6
57034,20000,24
57737,50000,4
57112,20000,0
57094,20000,0
56869,30000,0
56832,20000,6
56885,20000,0
57741,20000,3
57113,20000,3
57071,20000,6
56981,20000,210
57110,20000,0
148390,20000,3
148246,20000,0
58707,20000,0
58224,20000,9
58109,20000,6
57735,50000,22
58167,20000,3
57281,20000,0
56934,20000,0
57514,20000,6
57370,50000,4
57751,50000,55
58076,20000,0
57132,20000,0
57672,20000,0
57223,20000,0
57380,20000,0
58681,30000,0
56826,20000,480
58623,20000,0
57803,20000,0
57216,30000,17
58753,20000,6
58382,20000,8
65720,20000,0
65089,20000,4
65244,20000,0
148834,20000,3
64689,20000,20
148826,20000,9
148825,20000,62
64619,20000,19
58893,20000,7
148754,20000,3
63052,20000,0
63134,20000,12
62959,20000,0
63657,20000,4
62883,30000,78
63612,20000,35
62747,20000,0
62732,20000,35
148748,20000,10
61947,20000,0
62349,50000,4
62355,20000,0
62559,20000,0
62289,30000,43
148795,30000,26
61146,20000,0
60995,20000,6
148750,30000,29
61521,20000,0
61440,20000,7
61280,20000,0
61714,20000,0
61298,20000,15
61628,20000,0
58372,20000,0
60918,20000,0
61404,20000,0
60577,50000,83
60346,20000,25
60185,20000,99
58539,20000,0
60697,20000,0
59677,20000,7
148767,30000,198
59692,20000,52
59390,20000,10
58788,20000,0
59262,20000,0
59545,20000,3
68251,30000,7
67976,20000,0
68724,30000,7
68353,20000,0
68737,20000,0
67944,50000,14
67775,20000,74
68463,50000,237
68722,20000,4
68380,20000,4
67867,30000,4
69171,20000,0
150452,20000,0
150341,30000,8
150875,20000,0
69106,20000,0
150328,20000,15
67930,20000,21
150329,20000,29
69384,20000,6
150443,20000,12
150357,20000,70
150339,20000,12
1273642,20000,12
150336,20000,8
69370,20000,4
69405,20000,4
68255,20000,13
68450,20000,87
67846,20000,35
150800,20000,8
69762,30000,0
68550,20000,23
69496,20000,55
67887,20000,33
68363,20000,10
150317,20000,10
150300,20000,8
150299,20000,38
68717,20000,41
68879,20000,0
150861,20000,69
150314,30000,8
150304,20000,6
150283,20000,9
150285,20000,12
150294,20000,0
68329,20000,12
68012,20000,22
150288,20000,7
68706,20000,7
150297,20000,28
68313,50000,114
150282,50000,105
69605,20000,22
68528,20000,3
150253,20000,21
150267,20000,45
69683,20000,6
68764,30000,195
68124,20000,199
69158,20000,4
150858,20000,28
68710,30000,0
150245,30000,18
69586,20000,3
150429,20000,6
67932,20000,6
150246,20000,18
150268,20000,6
150232,20000,3
68772,20000,3
150630,20000,13
150228,30000,82
67890,20000,9
150225,20000,6
67955,30000,42
68475,20000,16
150218,20000,16
68239,20000,26
150236,20000,17
68243,20000,30
69623,20000,6
68672,50000,74
150230,50000,68
69467,20000,15
69400,20000,3
150451,20000,15
150864,20000,3
68237,30000,4
68097,20000,0
67987,20000,24
68283,20000,35
150212,20000,40
69002,20000,0
150459,20000,3
150231,20000,0
68531,20000,18
69455,20000,12
68117,20000,27
68281,20000,28
67962,20000,71
150209,20000,54
68458,20000,45
150362,20000,6
67835,20000,4
150464,20000,0
150180,20000,22
68122,20000,12
1273669,20000,15
68619,20000,154
68686,20000,13
150182,20000,16
69098,20000,6
150208,30000,11
68725,20000,77
150206,20000,77
68998,20000,4
150435,20000,7
150203,20000,6
68128,20000,3
68470,20000,0
68127,20000,33
150202,20000,45
68599,20000,16
150637,20000,16
67864,20000,3
69530,20000,6
68428,20000,44
150196,30000,15
150158,20000,42
67856,20000,9
68479,20000,18
150456,20000,0
68321,20000,22
67980,20000,7
67905,20000,7
150165,20000,14
150153,20000,33
67869,20000,0
68141,20000,18
150148,20000,12
68571,20000,12
68486,20000,12
150903,20000,55
68719,20000,0
150154,20000,33
68423,20000,38
150159,20000,38
68549,20000,0
150140,20000,8
68819,20000,0
150090,20000,52
68579,20000,3
68306,30000,11
67814,20000,81
67844,50000,56
150112,50000,154
68132,20000,0
150610,20000,15
68570,20000,25
68290,20000,7
68095,20000,24
150132,20000,34
150125,20000,8
67915,30000,53
68990,20000,0
68406,50000,193
67772,20000,10
150093,20000,3
68203,20000,0
150124,20000,0
150097,20000,6
67788,20000,6
150114,20000,6
67826,20000,37
68135,20000,0
150073,20000,0
150853,20000,0
150886,20000,0
68291,30000,16
150068,30000,16
67950,20000,18
67907,20000,14
68276,20000,17
68195,20000,16
68894,20000,0
69380,20000,4
150074,20000,4
68603,50000,155
150121,20000,13
68118,20000,38
150098,20000,35
68604,20000,42
68798,20000,9
150423,20000,15
150062,30000,8
67849,20000,10
150084,20000,13
68309,20000,3
150083,20000,3
68564,20000,19
68509,20000,42
150036,20000,46
150041,20000,0
68067,20000,9
150050,20000,9
1284205,20000,25
150027,30000,20
150046,20000,6
150059,20000,8
68110,20000,13
68343,20000,12
150028,20000,8
67796,20000,47
150023,20000,46
150045,20000,0
68148,20000,67
150052,20000,10
68876,20000,0
150409,20000,0
67926,20000,3
68396,20000,3
149991,20000,0
68351,20000,41
68976,20000,28
150419,20000,9
68709,20000,7
67830,20000,14
67988,20000,14
150002,20000,20
68323,20000,4
150013,20000,4
68532,20000,0
150006,20000,0
68488,20000,13
150004,20000,13
68263,50000,91
68622,20000,0
150007,20000,0
150012,20000,11
149986,20000,39
150418,20000,0
69494,20000,0
149988,30000,11
69446,20000,17
149987,20000,17
68624,30000,3
149965,30000,3
67898,20000,7
149957,20000,3
68241,20000,7
149967,20000,86
68264,20000,75
67808,20000,9
150872,20000,7
68662,20000,3
68610,20000,0
149951,20000,0
149985,20000,46
69649,20000,0
68164,20000,83
68350,30000,28
149930,30000,27
149941,20000,21
149940,20000,8
68546,20000,15
149938,20000,15
68015,50000,317
69391,20000,6
150477,20000,19
67940,20000,13
149901,20000,11
149905,30000,279
69305,20000,7
149888,20000,24
149783,50000,42
68426,20000,28
149896,20000,22
68211,30000,81
149917,30000,103
68225,20000,0
69312,20000,0
68697,20000,90
149916,20000,6
68222,20000,13
69746,50000,134
150485,50000,134
149900,20000,15
69111,20000,16
69426,50000,60
149880,30000,14
67908,20000,37
149862,20000,8
149861,20000,22
69725,20000,4
149883,20000,8
149869,20000,8
149885,30000,25
150655,20000,6
149822,30000,14
68098,20000,31
149849,20000,35
149835,20000,8
68544,20000,0
68433,20000,0
150778,20000,0
149846,20000,9
150792,20000,8
68079,20000,30
149857,20000,36
67818,20000,22
149844,20000,22
68287,20000,15
149851,20000,15
68177,20000,84
67792,20000,3
149845,20000,4
67822,20000,47
149830,20000,41
149833,20000,9
150841,20000,16
149819,20000,4
68765,20000,6
149806,20000,6
68133,20000,71
149818,20000,74
67986,20000,3
68526,50000,26
68834,20000,0
150473,20000,0
149790,20000,66
68436,20000,65
69517,20000,0
150379,20000,0
150830,20000,8
149811,20000,17
149788,20000,3
68655,20000,21
150679,20000,14
68577,20000,21
67871,20000,54
150541,20000,54
149805,20000,13
68026,20000,0
149763,20000,0
150364,20000,33
69504,20000,88
150801,20000,49
68143,20000,7
67892,20000,6
149792,20000,9
67827,20000,3
68569,20000,12
67990,20000,21
149762,20000,14
149777,20000,0
67938,20000,4
149787,20000,4
150562,20000,8
68398,30000,24
149765,30000,21
68987,20000,12
149786,20000,12
150374,20000,0
68755,20000,15
69172,20000,15
150392,20000,18
149761,20000,31
149744,20000,9
68478,20000,45
149749,20000,45
149743,20000,0
149753,20000,0
68523,50000,138
149741,50000,259
68302,20000,22
149742,20000,3
68701,50000,42
68373,20000,61
149946,20000,17
67888,20000,20
149934,20000,16
68236,20000,92
67993,20000,6
149929,20000,6
68979,20000,33
69537,20000,4
69590,20000,3
67946,20000,16
149899,30000,11
149894,20000,16
149897,20000,29
69736,20000,0
69351,20000,0
69755,20000,0
69713,20000,0
69674,20000,0
69430,50000,7
68826,50000,0
68874,50000,0
69272,20000,4
68858,20000,0
69475,20000,3
151086,20000,0
69622,20000,0
69378,50000,0
69501,20000,8
69175,20000,0
70440,20000,0
69963,30000,41
70674,20000,9
70661,30000,75
69946,20000,0
151479,30000,62
69955,50000,39
70425,50000,31
151565,50000,28
69874,30000,6
69995,30000,3
70685,20000,3
70144,20000,21
70163,50000,42
70232,50000,24
151449,20000,3
69866,20000,3
69841,20000,3
151519,30000,16
151498,20000,14
70384,20000,4
70221,50000,151
151517,20000,4
69966,20000,0
70070,20000,66
70499,20000,17
70129,50000,33
151598,20000,33
70606,20000,18
70137,20000,40
69796,20000,30
70722,30000,13
151528,20000,3
69940,20000,0
70130,50000,118
151559,20000,12
70235,20000,0
70326,20000,4
70372,30000,6
70076,20000,16
70527,20000,58
70602,20000,7
70073,20000,0
70399,20000,0
70002,30000,91
151489,30000,84
70078,20000,0
70755,20000,0
151485,20000,3
151475,20000,22
70140,30000,3
151477,20000,3
69898,20000,3
70213,20000,0
70271,20000,4
151460,30000,90
70114,20000,7
70206,50000,157
151469,20000,17
70668,20000,3
69947,50000,133
70708,20000,0
151439,20000,28
151594,20000,39
70060,50000,101
69834,20000,3
69777,20000,21
70093,20000,23
151421,20000,6
70311,20000,3
151419,30000,31
70704,30000,0
70739,20000,0
70557,30000,0
70650,20000,0
70655,20000,0
70299,20000,0
70143,50000,27
69900,20000,0
70041,20000,0
70264,30000,0
70719,20000,0
70560,20000,0
69876,20000,0
70422,50000,0
70586,20000,0
70283,20000,0
70572,20000,0
70727,20000,0
70483,20000,0
70475,50000,0
69932,20000,0
69817,20000,0
70127,20000,0
70737,20000,0
70088,20000,0
70198,20000,0
70374,20000,0
69813,50000,11
70033,20000,10
70084,50000,11
69902,20000,0
70688,20000,0
70006,20000,3
69800,20000,4
70238,20000,0
70710,30000,0
70021,20000,0
70733,20000,0
70074,20000,0
69912,20000,0
70488,20000,0
70286,20000,3
70584,20000,0
70420,20000,0
69929,20000,0
70042,20000,0
69959,20000,0
70678,20000,7
152908,20000,0
70324,20000,0
70652,30000,19
70139,20000,3
71113,20000,0
70862,20000,0
71627,30000,10
70973,30000,0
71066,20000,0
153686,20000,0
70831,20000,4
153683,20000,0
153691,20000,0
71196,20000,0
71020,20000,0
153701,50000,0
71673,20000,0
153680,20000,0
153702,50000,0
71388,50000,0
71532,20000,0
153675,20000,0
71074,20000,0
71619,20000,0
153669,20000,0
153671,20000,0
71027,20000,0
70785,20000,0
153668,20000,0
153709,30000,0
71104,30000,0
153708,30000,8
71297,30000,8
71756,20000,0
153666,20000,0
153664,20000,0
71272,50000,0
153661,20000,0
71302,30000,0
2606373,20000,0
71185,20000,0
153656,50000,3
71044,50000,13
70823,20000,0
153654,20000,0
71646,20000,0
153652,20000,0
71762,20000,0
71499,20000,4
71193,20000,0
71584,30000,0
71008,20000,0
70981,20000,3
71101,20000,4
71265,30000,18
71339,20000,28
72102,20000,23
71871,20000,19
71841,20000,30
75068,30000,4
154513,30000,4
78803,20000,0
75660,20000,0
155031,20000,7
79384,20000,0
75194,20000,4
75697,20000,22
77163,20000,26
78812,20000,26
154953,30000,0
77710,20000,15
75393,20000,0
74767,30000,0
154583,20000,0
75187,50000,4
79302,20000,0
155898,30000,0
74903,20000,11
75428,20000,0
75303,20000,7
154656,30000,0
75478,20000,0
75666,20000,0
154524,20000,0
75615,20000,8
78282,20000,0
79148,30000,23
78632,20000,4
78163,20000,0
78172,20000,12
78434,20000,3
74808,20000,15
74809,20000,0
75154,50000,65
78003,20000,0
75083,20000,0
76901,20000,0
74949,20000,0
75112,20000,11
75174,20000,0
78795,20000,18
78937,20000,26
74834,20000,0
74188,20000,0
74612,30000,40
77377,30000,37
77987,20000,0
74549,20000,7
74414,20000,0
74666,20000,4
155290,20000,0
78541,50000,0
74697,20000,0
73749,20000,11
154709,20000,0
79701,20000,0
154501,50000,48
156085,20000,0
155509,20000,0
154457,20000,0
77861,20000,0
78657,50000,3
78259,30000,30
77894,20000,4
77998,20000,4
154504,50000,58
72225,50000,58
77790,20000,0
78226,30000,4
78127,20000,0
74340,30000,0
156013,20000,0
74105,20000,0
74509,20000,0
77096,20000,4
74687,20000,0
78706,30000,0
74543,20000,15
74557,20000,22
74353,50000,58
73801,20000,0
78711,50000,4
78113,20000,0
77954,20000,0
78624,20000,4
74196,20000,0
154952,50000,8
78105,50000,8
154569,20000,0
78150,20000,0
74636,20000,0
155958,20000,3
156335,30000,0
78050,30000,0
154503,30000,4
75355,50000,61
77303,20000,18
73815,20000,0
74344,20000,0
78569,20000,0
78032,20000,0
78251,50000,62
78325,30000,0
155353,50000,8
73975,30000,0
74723,30000,29
78459,20000,0
78356,20000,0
73802,20000,4
77761,20000,0
74247,20000,0
73763,20000,0
155866,20000,0
77230,20000,6
74207,20000,3
156824,20000,0
74494,20000,0
73894,20000,0
78703,20000,0
78605,20000,0
73891,20000,0
74682,20000,0
73898,50000,34
155487,20000,0
74056,20000,0
78439,20000,0
156861,30000,4
74238,30000,0
156074,20000,0
77311,20000,0
77592,30000,7
76121,20000,8
73773,20000,4
155858,20000,0
73101,20000,0
77629,20000,0
77266,20000,0
73721,20000,0
77727,30000,0
77424,20000,0
156562,20000,0
77645,20000,0
77625,20000,23
73178,20000,7
156895,20000,8
78939,20000,30
78038,20000,30
77116,20000,3
73306,30000,37
77334,30000,4
154929,20000,4
77347,20000,0
156696,20000,0
156595,20000,0
73358,20000,0
154529,20000,4
73601,20000,0
77052,20000,0
76509,20000,0
77707,20000,8
73025,20000,0
81642,20000,0
154462,50000,41
72944,20000,3
73104,30000,22
154585,30000,22
73595,30000,40
73089,20000,0
76944,30000,3
72752,20000,15
156627,30000,4
77035,30000,0
72763,20000,0
155190,20000,0
72528,20000,3
72676,30000,18
156289,20000,0
73071,20000,0
72594,30000,0
