countryCode,type,cityName,cityId,regionName,population,regionCode,lat,lon,elevation,timezone
SV,CITY,Apopa,107965,San Salvador Department,131286,SS,13.807220000000001,-89.17917,404.0,America__El_Salvador
SV,CITY,Delgado,107833,San Salvador Department,120200,SS,13.72171,-89.16874,620.0,America__El_Salvador
SV,CITY,Mejicanos,107313,San Salvador Department,160317,SS,13.723970000000001,-89.18799999999999,630.0,America__El_Salvador
SV,CITY,San Miguel,106946,San Miguel Department,218410,SM,13.483329999999999,-88.18333,129.0,America__El_Salvador
SV,CITY,San Salvador,106295,San Salvador Department,567698,SS,13.68935,-89.18718,658.0,America__El_Salvador
SV,CITY,Santa Ana,106804,Santa Ana Department,270413,SA,13.99417,-89.55972,665.0,America__El_Salvador
SV,CITY,Santa Tecla,107341,La Libertad Department,135483,LI,13.67694,-89.27972,931.0,America__El_Salvador
SV,CITY,Sonsonate,106791,Sonsonate Department,110501,SO,13.71889,-89.72417,246.0,America__El_Salvador
SV,CITY,Soyapango,107033,San Salvador Department,329708,SS,13.710239999999999,-89.13989000000001,648.0,America__El_Salvador
TH,CITY,Amphoe Hat Yai,166959,Songkhla,191696,90,6.980919999999999,100.46539,,Asia__Bangkok
TH,CITY,Amphoe Khlong Luang,166952,Pathum Thani,118551,13,14.093229999999998,100.68106,,Asia__Bangkok
TH,CITY,Amphoe Mueang Lampang,166605,Lampang,156139,52,18.38901,99.54388,,Asia__Bangkok
TH,CITY,Amphoe Mueang Phitsanulok,166846,Phitsanulok,103427,65,16.8404,100.27298,,Asia__Bangkok
TH,CITY,Amphoe Pak Kret,166817,Nonthaburi,184501,12,13.916260000000001,100.50397,,Asia__Bangkok
TH,CITY,Amphoe Phra Pradaeng,166797,Samut Prakan,171333,11,13.652460000000001,100.55271,,Asia__Bangkok
TH,CITY,Amphoe Si Racha,166735,Chon Buri,178916,20,13.129760000000001,101.04008,,Asia__Bangkok
TH,CITY,Bangkok,108822,Bangkok,5696409,10,13.753979999999999,100.50144,2.0,Asia__Bangkok
TH,CITY,Chiang Mai,107701,Chiang Mai,200952,50,18.79038,98.98468000000001,310.0,Asia__Bangkok
TH,CITY,Chon Buri,108300,Chon Buri,219164,20,13.3622,100.98345,9.0,Asia__Bangkok
TH,CITY,Hat Yai,108615,Songkhla,191696,90,7.008360000000001,100.47668,,Asia__Bangkok
TH,CITY,Khlong Luang,109035,Pathum Thani,118551,13,14.064670000000001,100.64578,,Asia__Bangkok
TH,CITY,Khon Kaen,108250,Khon Kaen,147579,40,16.44671,102.833,162.0,Asia__Bangkok
TH,CITY,Lampang,107263,Lampang,156139,52,18.29232,99.49277,,Asia__Bangkok
TH,CITY,Mueang Nonthaburi,107809,Nonthaburi,291555,12,13.86075,100.51477,,Asia__Bangkok
TH,CITY,Nakhon Pathom,108037,Nakhon Pathom,117927,73,13.8196,100.04427,,Asia__Bangkok
TH,CITY,Nakhon Ratchasima,107637,Nakhon Ratchasima,208781,30,14.97066,102.10195999999999,,Asia__Bangkok
TH,CITY,Nakhon Si Thammarat,107175,Nakhon Si Thammarat,120836,80,8.43333,99.96667,9.0,Asia__Bangkok
TH,CITY,Pak Kret,107804,Nonthaburi,184501,12,13.91301,100.49883,,Asia__Bangkok
TH,CITY,Pattaya,108603,Chon Buri,115840,20,12.93333,100.88333,,Asia__Bangkok
TH,CITY,Phitsanulok,107179,Phitsanulok,103427,65,16.82481,100.25858000000001,45.0,Asia__Bangkok
TH,CITY,Phra Nakhon,166783,Bangkok,5696409,10,13.75831,100.49613000000001,,Asia__Bangkok
TH,CITY,Phra Pradaeng,107141,Samut Prakan,171333,11,13.65855,100.53362,,Asia__Bangkok
TH,CITY,Rayong,107608,Rayong,106737,21,12.68095,101.25798,,Asia__Bangkok
TH,CITY,Samut Prakan,107429,Samut Prakan,388920,11,13.59934,100.59675,,Asia__Bangkok
TH,CITY,Si Racha,107759,Chon Buri,178916,20,13.173720000000001,100.93111,,Asia__Bangkok
TH,CITY,Surat Thani,107660,Surat Thani,130703,84,9.14011,99.33310999999999,9.0,Asia__Bangkok
TH,CITY,Ubon Ratchathani,107952,Ubon Ratchathani,122533,34,15.238439999999999,104.84866,125.0,Asia__Bangkok
TH,CITY,Udon Thani,108000,Udon Thani,247231,41,17.415670000000002,102.78589000000001,,Asia__Bangkok
TN,CITY,Ariana,108780,Ariana Governorate,114486,12,36.86012,10.19337,38.0,Africa__Tunis
TN,CITY,Bizerte,108639,Bizerte Governorate,142966,23,37.27442,9.87391,4.0,Africa__Tunis
TN,CITY,Bizerte Sud,167656,Bizerte Governorate,142966,23,37.25528,9.67915,,Africa__Tunis
TN,CITY,Béja,108701,Kassrine,109299,31,36.725640000000006,9.18169,222.0,Africa__Tunis
TN,CITY,Délégation de Béja Nord,167668,Kassrine,109299,31,36.80353,9.249839999999999,,Africa__Tunis
TN,CITY,Gabès,109047,Gabès Governorate,116323,81,33.88146,10.0982,1.0,Africa__Tunis
TN,CITY,Gafsa,108569,Gafsa Governorate,111170,71,34.425,8.78417,297.0,Africa__Tunis
TN,CITY,Kairouan,108851,Kairouan Governorate,186653,41,35.6781,10.09633,68.0,Africa__Tunis
TN,CITY,Kasserine,108671,Kasserine Governorate,108794,42,35.16758,8.83651,656.0,Africa__Tunis
TN,CITY,Kebili,108334,Kebili Governorate,163257,73,33.704390000000004,8.96903,,Africa__Tunis
TN,CITY,Medenine,109079,Medenine Governorate,109409,82,33.35495,10.50548,,Africa__Tunis
TN,CITY,Monastir,108959,Monastir Governorate,104535,52,35.77799,10.82617,,Africa__Tunis
TN,CITY,Msaken,108299,Sousse Governorate,110000,51,35.72917,10.58082,143.0,Africa__Tunis
TN,CITY,Sfax,108405,Sfax Governorate,955422,61,34.740559999999995,10.76028,13.0,Africa__Tunis
TN,CITY,Sidi Bouzid,108660,Sidi Bouzid Governorate,122676,43,35.03823,9.48494,,Africa__Tunis
TN,CITY,Sousse,108742,Sousse Governorate,221530,51,35.825390000000006,10.636989999999999,2.0,Africa__Tunis
TN,CITY,Tunis,108169,Tunis Governorate,1200000,11,36.81897,10.16579,4.0,Africa__Tunis
TR,CITY,Adana,109546,Adana Province,2220125,01,36.98615,35.325309999999995,23.0,Europe__Istanbul
TR,CITY,Adapazarı,111030,Sakarya Province,286787,54,40.780559999999994,30.40333,31.0,Europe__Istanbul
TR,CITY,Adıyaman,109809,Adıyaman Province,304615,02,37.76441,38.27629,2509.0,Europe__Istanbul
TR,CITY,Afyonkarahisar,109268,Afyonkarahisar Province,299673,03,38.75667,30.543329999999997,1021.0,Europe__Istanbul
TR,CITY,Akdeniz,168780,Mersin Province,279383,33,36.86424,34.67731,,Europe__Istanbul
TR,CITY,Aksaray,110010,Aksaray Province,295351,68,38.37255,34.02537,980.0,Europe__Istanbul
TR,CITY,Akçakale,109186,Şanlıurfa Province,113194,63,36.71111,38.9475,360.0,Europe__Istanbul
TR,CITY,Akçakale İlçesi,167857,Şanlıurfa Province,113194,63,36.761390000000006,38.969440000000006,,Europe__Istanbul
TR,CITY,Alanya,109847,Antalya Province,312319,07,36.54375,31.99982,,Europe__Istanbul
TR,CITY,Altınordu,168786,Ordu Province,200807,52,40.94879,37.79572,,Europe__Istanbul
TR,CITY,Amasya,110320,Amasya Province,149084,05,40.65333,35.833059999999996,411.0,Europe__Istanbul
TR,CITY,Ankara,109501,Ankara Province,5503985,06,39.91987,32.85427,850.0,Europe__Istanbul
TR,CITY,Antakya,109535,Hatay Province,377793,31,36.20655,36.15722,67.0,Europe__Istanbul
TR,CITY,Antalya,109638,Antalya Province,2426356,07,36.908120000000004,30.695559999999997,30.0,Europe__Istanbul
TR,CITY,Aydın,109085,Aydın Province,191037,09,37.845009999999995,27.83963,65.0,Europe__Istanbul
TR,CITY,Ağrı,109089,Ağrı Province,149188,04,39.719440000000006,43.051390000000005,1640.0,Europe__Istanbul
TR,CITY,Balıkesir,109698,Balıkesir Province,331788,10,39.64917,27.88611,70.0,Europe__Istanbul
TR,CITY,Bandırma,110263,Balıkesir Province,107631,10,40.35222,27.976670000000002,,Europe__Istanbul
TR,CITY,Bandırma İlçesi,167955,Balıkesir Province,154359,10,40.27282,27.9638,,Europe__Istanbul
TR,CITY,Bartın,110883,Bartın Province,155016,74,41.63583,32.3375,,Europe__Istanbul
TR,CITY,Batikent,109866,Ankara Province,300000,06,39.96833,32.73083,,Europe__Istanbul
TR,CITY,Batman,109899,Batman Province,447106,72,37.88738,41.13221,540.0,Europe__Istanbul
TR,CITY,Bingöl,109865,Bingöl Province,160165,12,38.88472,40.49389,1153.0,Europe__Istanbul
TR,CITY,Bolu,111057,Bolu Province,205525,14,40.73583,31.606109999999997,733.0,Europe__Istanbul
TR,CITY,Burdur,109908,Burdur Province,113077,15,37.720279999999995,30.29083,,Europe__Istanbul
TR,CITY,Bursa,110138,Bursa Province,2901396,16,40.19559,29.060129999999997,100.0,Europe__Istanbul
TR,CITY,Ceyhan,109967,Adana Province,160474,01,37.02472,35.8175,30.0,Europe__Istanbul
TR,CITY,Cizre,109169,Şırnak Province,143124,73,37.33024,42.18484,377.0,Europe__Istanbul
TR,CITY,Denizli,109622,Denizli Province,963464,20,37.77417,29.0875,324.0,Europe__Istanbul
TR,CITY,Diyarbakır,109235,Diyarbakır Province,1732396,21,37.91363,40.217209999999994,675.0,Europe__Istanbul
TR,CITY,Doğubayazıt,109553,Ağrı Province,121263,04,39.54694,44.08417,1625.0,Europe__Istanbul
TR,CITY,Düzce,110133,Düzce Province,240633,81,40.83889,31.163890000000002,160.0,Europe__Istanbul
TR,CITY,Edirne,110811,Edirne Province,180327,22,41.67719,26.555970000000002,42.0,Europe__Istanbul
TR,CITY,Elazığ,110024,Elazığ Province,421726,23,38.67431,39.223209999999995,1067.0,Europe__Istanbul
TR,CITY,Erdemli,109518,Mersin Province,140331,33,36.60498,34.30836,,Europe__Istanbul
TR,CITY,Erdemli İlçesi,168190,Mersin Province,140331,33,36.61383,34.296009999999995,,Europe__Istanbul
TR,CITY,Ereğli,109857,Konya Province,145389,42,37.513329999999996,34.04672,1043.0,Europe__Istanbul
TR,CITY,Ereğli,167962,Zonguldak Province,175605,67,41.23807,31.605809999999998,,Europe__Istanbul
TR,CITY,Erzincan,109584,Erzincan Province,157452,24,39.73919,39.49015,1185.0,Europe__Istanbul
TR,CITY,Erzurum,109209,Erzurum Province,767848,25,39.908609999999996,41.27694,1900.0,Europe__Istanbul
TR,CITY,Eskişehir,109678,Eskişehir Province,871187,26,39.77667,30.520559999999996,788.0,Europe__Istanbul
TR,CITY,Fethiye,109148,Muğla Province,157745,48,36.64038,29.12758,0.0,Europe__Istanbul
TR,CITY,Gaziantep,109850,Gaziantep Province,2028563,27,37.05944,37.3825,850.0,Europe__Istanbul
TR,CITY,Gebze,110146,Kocaeli Province,371000,41,40.80276,29.43068,,Europe__Istanbul
TR,CITY,Giresun,110534,Giresun Province,135920,28,40.91698,38.387409999999996,10.0,Europe__Istanbul
TR,CITY,Gölbaşı,109252,Ankara Province,134378,06,39.79043,32.80903,970.0,Europe__Istanbul
TR,CITY,Isparta,109256,Isparta Province,258375,32,37.76444,30.552220000000002,1035.0,Europe__Istanbul
TR,CITY,Istanbul,110475,Istanbul Province,14804116,34,41.01384,28.949659999999998,100.0,Europe__Istanbul
TR,CITY,Iğdır,109887,Iğdır Province,137613,76,39.92371,44.045,850.0,Europe__Istanbul
TR,CITY,Kadirli,109141,Osmaniye Province,124053,80,37.37389,36.096109999999996,,Europe__Istanbul
TR,CITY,Kahramanmaraş,109590,Kahramanmaraş Province,384953,46,37.5847,36.92641,67.0,Europe__Istanbul
TR,CITY,Kapaklı,110771,Tekirdağ Province,116882,59,41.32912,27.98064,185.0,Europe__Istanbul
TR,CITY,Karabük,110785,Karabük Province,131989,78,41.204879999999996,32.62768,354.0,Europe__Istanbul
TR,CITY,Karaman,109957,Karaman Province,194018,70,37.18111,33.215,1039.0,Europe__Istanbul
TR,CITY,Kars,110864,Kars Province,112260,36,40.59825,43.08548,1768.0,Europe__Istanbul
TR,CITY,Kartepe,168754,Kocaeli Province,118066,41,40.75246,30.02787,,Europe__Istanbul
TR,CITY,Kastamonu,110855,Kastamonu Province,148931,37,41.37805,33.77528,774.0,Europe__Istanbul
TR,CITY,Kayseri,109628,Kayseri Province,1389680,38,38.73222,35.485279999999996,1050.0,Europe__Istanbul
TR,CITY,Kilis,109849,Kilis Province,116034,79,36.71611,37.115,660.0,Europe__Istanbul
TR,CITY,Konya,109372,Konya Province,2205609,42,37.87135,32.48464,1200.0,Europe__Istanbul
TR,CITY,Kozan,168065,Adana Province,130495,01,37.5,35.75,,Europe__Istanbul
TR,CITY,Kuşadası,110005,Aydın Province,113580,09,37.86014,27.25713,11.0,Europe__Istanbul
TR,CITY,Körfez,109834,Kocaeli Province,165503,41,40.76704,29.78275,50.0,Europe__Istanbul
TR,CITY,Kütahya,109510,Kütahya Province,266784,43,39.424170000000004,29.98333,970.0,Europe__Istanbul
TR,CITY,Kırklareli,110800,Kırklareli Province,102909,39,41.735079999999996,27.225209999999997,203.0,Europe__Istanbul
TR,CITY,Kırıkkale,109743,Kırıkkale Province,211138,71,39.845279999999995,33.50639,713.0,Europe__Istanbul
TR,CITY,Kırşehir,109475,Kırşehir Province,153511,40,39.14583,34.16389,1027.0,Europe__Istanbul
TR,CITY,Kızıltepe,109776,Mardin Province,252656,47,37.188359999999996,40.57723,498.0,Europe__Istanbul
TR,CITY,Lüleburgaz İlçesi,168251,Kırklareli Province,148037,39,41.41495,27.37325,,Europe__Istanbul
TR,CITY,Malatya,109839,Malatya Province,441805,44,38.35018,38.31667,954.0,Europe__Istanbul
TR,CITY,Maltepe,167915,Istanbul Province,427040,34,40.9589,29.178659999999997,,Europe__Istanbul
TR,CITY,Manisa,109566,Manisa Province,243971,45,38.61202,27.426470000000002,,Europe__Istanbul
TR,CITY,Mersin,109470,Mersin Province,1814468,33,36.81196,34.63886,10.0,Europe__Istanbul
TR,CITY,Nazilli,168672,Aydın Province,156748,09,37.9357,28.30609,,Europe__Istanbul
TR,CITY,Nevşehir,109495,Nevşehir Province,143194,50,38.625,34.71222,1224.0,Europe__Istanbul
TR,CITY,Nizip,110075,Gaziantep Province,142389,27,37.00972,37.79417,,Europe__Istanbul
TR,CITY,Niğde,109952,Niğde Province,224289,51,37.96583,34.67935,1229.0,Europe__Istanbul
TR,CITY,Nusaybin,109816,Mardin Province,105856,47,37.07028,41.21465,471.0,Europe__Istanbul
TR,CITY,Ordu,110371,Ordu Province,116788,52,40.97782,37.89047,5.0,Europe__Istanbul
TR,CITY,Ortahisar,168742,Trabzon Province,317520,61,40.88029,39.88998,,Europe__Istanbul
TR,CITY,Osmaniye,109530,Osmaniye Province,264373,80,37.07417,36.24778,125.0,Europe__Istanbul
TR,CITY,Patnos,108550,Ağrı Province,122833,04,39.22493,42.85693,,Europe__Istanbul
TR,CITY,Polatlı,108331,Ankara Province,122287,06,39.57715,32.14132,850.0,Europe__Istanbul
TR,CITY,Pursaklar,168770,Ankara Province,143055,06,40.039609999999996,32.90139,,Europe__Istanbul
TR,CITY,Rize,110160,Rize Province,141143,53,41.02083,40.52194,6.0,Europe__Istanbul
TR,CITY,Salihli İlçesi,168351,Manisa Province,161562,45,38.492540000000005,28.15264,,Europe__Istanbul
TR,CITY,Samsun,110801,Samsun Province,1335716,55,41.279759999999996,36.3361,20.0,Europe__Istanbul
TR,CITY,Siirt,108925,Siirt Province,166332,56,37.9293,41.941340000000004,895.0,Europe__Istanbul
TR,CITY,Sivas,109049,Sivas Province,377561,58,39.748329999999996,37.01611,1285.0,Europe__Istanbul
TR,CITY,Soma İlçesi,168153,Manisa Province,108981,45,39.196290000000005,27.61751,,Europe__Istanbul
TR,CITY,Suruç,108683,Şanlıurfa Province,104302,63,36.97612,38.425329999999995,,Europe__Istanbul
TR,CITY,Talas,109015,Kayseri Province,157695,38,38.6908,35.5538,,Europe__Istanbul
TR,CITY,Tarsus,108880,Mersin Province,339676,33,36.91766,34.89277,23.0,Europe__Istanbul
TR,CITY,Tekirdağ,110834,Tekirdağ Province,1029927,59,40.9781,27.51101,37.0,Europe__Istanbul
TR,CITY,Tokat,110420,Tokat Province,201294,60,40.31389,36.55444,623.0,Europe__Istanbul
TR,CITY,Trabzon,110132,Trabzon Province,807903,61,41.005,39.72694,0.0,Europe__Istanbul
TR,CITY,Turgutlu İlçesi,168457,Manisa Province,163223,45,38.51515,27.73515,,Europe__Istanbul
TR,CITY,Umraniye,109542,Istanbul Province,573265,34,41.01643,29.12476,,Europe__Istanbul
TR,CITY,Uşak,108966,Uşak Province,252044,64,38.67351,29.4058,890.0,Europe__Istanbul
TR,CITY,Van,108930,Van Province,371713,65,38.49457,43.38323,1730.0,Europe__Istanbul
TR,CITY,Viranşehir,108324,Şanlıurfa Province,154163,63,37.223490000000005,39.75519,,Europe__Istanbul
TR,CITY,Viranşehir İlçesi,168105,Şanlıurfa Province,195910,63,37.23103,39.76247,,Europe__Istanbul
TR,CITY,Yenişehir,168747,Mersin Province,258694,33,36.81602,34.576209999999996,,Europe__Istanbul
TR,CITY,Yozgat,108204,Yozgat Province,105167,66,39.82,34.80444,1406.0,Europe__Istanbul
TR,CITY,Çanakkale,110432,Çanakkale Province,180823,17,40.15552,26.412709999999997,6.0,Europe__Istanbul
TR,CITY,Çankaya,110431,Ankara Province,920890,06,39.9179,32.86268,850.0,Europe__Istanbul
TR,CITY,Çayırova,168789,Kocaeli Province,129655,41,40.82784,29.390140000000002,,Europe__Istanbul
TR,CITY,Çorlu,110817,Tekirdağ Province,262862,59,41.15917,27.8,10.0,Europe__Istanbul
TR,CITY,Çorum,110556,Çorum Province,294807,19,40.54889,34.95333,801.0,Europe__Istanbul
TR,CITY,Ünye İlçesi,168357,Ordu Province,126702,52,41.13921,37.272459999999995,,Europe__Istanbul
TR,CITY,İnegol,110341,Bursa Province,268155,16,40.07806,29.51333,293.0,Europe__Istanbul
TR,CITY,İnegöl,167939,Bursa Province,268155,16,40.01193,29.53678,,Europe__Istanbul
TR,CITY,İzmir,109097,İzmir Province,4320519,35,38.412729999999996,27.138379999999998,2.0,Europe__Istanbul
TR,CITY,İzmit,168748,Kocaeli Province,363416,41,40.775209999999994,29.946240000000003,,Europe__Istanbul
TR,CITY,Şanlıurfa,108962,Şanlıurfa Province,449549,63,37.16708,38.79392,,Europe__Istanbul
TT,CITY,Ward of Diego Martin,168844,Diego Martin Regional Corporation,111964,DMN,10.7,-61.583330000000004,,America__Port_of_Spain
TW,CITY,Chiayi,168870,Chiayi County,270872,CYI,23.477220000000003,120.44527,,Asia__Taipei
TW,CITY,Douliu,110084,Yunlin County,104723,YUN,23.70944,120.54333000000001,,Asia__Taipei
TW,CITY,Hsinchu,110575,Hsinchu County,445635,HSQ,24.80361,120.96861000000001,9.0,Asia__Taipei
TW,CITY,Hualien,168865,Hualien County,350468,HUA,23.781660000000002,121.39333,,Asia__Taipei
TW,CITY,Hualien City,110528,Hualien County,350468,HUA,23.97694,121.60444,,Asia__Taipei
TW,CITY,Kaohsiung,110248,Kaohsiung,2773533,KHH,22.61626,120.31333000000001,9.0,Asia__Taipei
TW,CITY,Keelung,110833,Kaohsiung,397515,KHH,25.12825,121.7419,10.0,Asia__Taipei
TW,CITY,Nantou,168862,Nantou County,105682,NAN,23.83419,120.92703999999999,,Asia__Taipei
TW,CITY,Pingtung,168859,Pingtung County,852286,PIF,22.49555,120.61443999999999,,Asia__Taipei
TW,CITY,Taichung,110671,Taichung,1040725,TXG,24.1469,120.6839,,Asia__Taipei
TW,CITY,Tainan,110663,Tainan,1883831,TNN,22.99083,120.21333,,Asia__Taipei
TW,CITY,Taipei,110618,Taipei,7871900,TPE,25.04776,121.53185,10.0,Asia__Taipei
TW,CITY,Taitung,168856,Taitung County,109584,TTT,22.88361,121.04833,,Asia__Taipei
TW,CITY,Taitung City,110247,Taitung County,109584,TTT,22.7583,121.1444,,Asia__Taipei
TW,CITY,Taoyuan,168855,Taoyuan City,2220872,TAO,24.895,121.24611000000002,,Asia__Taipei
TW,CITY,Taoyuan City,110982,Taoyuan City,443273,TAO,24.993679999999998,121.29696000000001,9.0,Asia__Taipei
TZ,CITY,Arusha,110931,Arusha Region,416442,01,-3.3666699999999996,36.68333,1387.0,Africa__Dar_es_Salaam
TZ,CITY,Dar es Salaam,110260,Dar es Salaam Region,4715000,02,-6.82349,39.26951,12.0,Africa__Dar_es_Salaam
TZ,CITY,Dodoma,110433,Dodoma Region,410956,03,-6.17221,35.739470000000004,1120.0,Africa__Dar_es_Salaam
TZ,CITY,Iringa,110960,Iringa Region,111820,04,-7.7666699999999995,35.7,1550.0,Africa__Dar_es_Salaam
TZ,CITY,Katumba,110262,Mbeya Region,108558,14,-9.23333,33.61667,,Africa__Dar_es_Salaam
TZ,CITY,Kigoma,110202,Kigoma Region,164268,08,-4.87694,29.62667,780.0,Africa__Dar_es_Salaam
TZ,CITY,Mbeya,110322,Mbeya Region,291649,14,-8.9,33.45,1700.0,Africa__Dar_es_Salaam
TZ,CITY,Morogoro,110756,Morogoro Region,250902,16,-6.82102,37.66122,,Africa__Dar_es_Salaam
TZ,CITY,Moshi,110501,Kilimanjaro Region,156959,09,-3.35,37.33333,830.0,Africa__Dar_es_Salaam
TZ,CITY,Musoma,110516,Mara Region,121119,13,-1.5,33.8,1200.0,Africa__Dar_es_Salaam
TZ,CITY,Mwanza,110368,Mwanza Region,436801,18,-2.51667,32.9,1140.0,Africa__Dar_es_Salaam
TZ,CITY,Shinyanga,110410,Shinyanga Region,107362,22,-3.66393,33.42118,1650.0,Africa__Dar_es_Salaam
TZ,CITY,Songea,110678,Ruvuma Region,126449,21,-10.68333,35.65,,Africa__Dar_es_Salaam
TZ,CITY,Sumbawanga,110191,Rukwa Region,147483,20,-7.96667,31.616670000000003,1800.0,Africa__Dar_es_Salaam
TZ,CITY,Tabora,110479,Tabora Region,145292,24,-5.01622,32.82663,1200.0,Africa__Dar_es_Salaam
TZ,CITY,Tanga,110988,Tanga Region,243580,25,-5.06893,39.09875,,Africa__Dar_es_Salaam
TZ,CITY,Zanzibar,110189,Zanzibar Urban/West Region,403658,15,-6.16394,39.19793,,Africa__Dar_es_Salaam
UA,CITY,Alchevs’k,112681,Luhansk Oblast,116000,09,48.46893,38.81669,240.0,Europe__Zaporozhye
UA,CITY,Avtozavodskiy Rayon,169258,Poltava Oblast,144000,53,49.07173,33.41552,,Europe__Kiev
UA,CITY,Berdyansk,112244,Zaporizhzhya Oblast,118284,23,46.76644,36.79872,10.0,Europe__Zaporozhye
UA,CITY,Bila Tserkva,112371,Kyiv Oblast,208944,32,49.80939,30.112090000000002,148.0,Europe__Kiev
UA,CITY,Brovary,112953,Kyiv Oblast,102856,32,50.51809,30.80671,138.0,Europe__Kiev
UA,CITY,Cherkasy,112635,Cherkasy Oblast,297568,71,49.428540000000005,32.06207,110.0,Europe__Kiev
UA,CITY,Chernihiv,112446,Chernihiv Oblast,307684,74,51.50551,31.28487,136.0,Europe__Kiev
UA,CITY,Darnytsia Raion,169223,Kiev,282359,30,50.41333,30.69305,,Europe__Kiev
UA,CITY,Dnipro,112785,Dnipropetrovsk Oblast,1032822,12,48.4593,35.03865,155.0,Europe__Kiev
UA,CITY,Dnipro Raion,169288,Kiev,334000,30,50.46756,30.631940000000004,,Europe__Kiev
UA,CITY,Dniprovs’ka Mis’ka Rada,169354,Dnipropetrovsk Oblast,985811,12,48.467259999999996,34.998979999999996,,Europe__Kiev
UA,CITY,Donetsk,112168,Donetsk Oblast,1024700,14,48.023,37.802240000000005,169.0,Europe__Kiev
UA,CITY,Gorodskoy okrug Feodosiya,169279,Autonomous Republic of Crimea,100903,43,45.04612,35.372890000000005,,Europe__Simferopol
UA,CITY,Gorodskoy okrug Yalta,169277,Autonomous Republic of Crimea,142100,43,44.49638,34.16336,,Europe__Simferopol
UA,CITY,Holosiiv Raion,169147,Kiev,202993,30,50.327490000000004,30.5674,,Europe__Kiev
UA,CITY,Horlivka,112844,Donetsk Oblast,278550,14,48.33576,38.05325,272.0,Europe__Kiev
UA,CITY,Ivano-Frankivsk,112258,Ivano-Frankivsk Oblast,236602,26,48.9215,24.70972,244.0,Europe__Kiev
UA,CITY,Ivano-Frankivs’ka Mis’krada,169417,Ivano-Frankivsk Oblast,260605,26,48.911770000000004,24.72831,,Europe__Kiev
UA,CITY,Kamianets-Podilskyi,112677,Khmelnytsky Oblast,100462,68,48.6845,26.585590000000003,360.0,Europe__Kiev
UA,CITY,Kamianske,113018,Dnipropetrovsk Oblast,248575,12,48.511340000000004,34.6021,120.0,Europe__Kiev
UA,CITY,Kharkiv,112777,Kharkiv Oblast,1445098,63,49.98081,36.252720000000004,152.0,Europe__Kiev
UA,CITY,Kherson,112197,Kherson Oblast,320477,65,46.655809999999995,32.6178,25.0,Europe__Kiev
UA,CITY,Khmelnytskyi,113023,Khmelnytsky Oblast,398346,68,49.42161,26.99653,295.0,Europe__Kiev
UA,CITY,Kramators’k,111293,Donetsk Oblast,173700,14,48.72305,37.556290000000004,1773.0,Europe__Kiev
UA,CITY,Krasnyy Luch,111373,Luhansk Oblast,124000,09,48.139540000000004,38.93715,269.0,Europe__Zaporozhye
UA,CITY,Kremenchuk,111235,Poltava Oblast,227494,53,49.068020000000004,33.42041,80.0,Europe__Kiev
UA,CITY,Kropyvnytskyi,111931,Kirovohrad Oblast,249454,35,48.5132,32.2597,124.0,Europe__Kiev
UA,CITY,Kryvoriz’ka Mis’krada,169368,Dnipropetrovsk Oblast,710412,12,47.9473,33.424890000000005,,Europe__Kiev
UA,CITY,Kryvyi Rih,111291,Dnipropetrovsk Oblast,652380,12,47.909659999999995,33.38044,84.0,Europe__Kiev
UA,CITY,Kyiv,111322,Kiev,2797553,30,50.45466,30.5238,,Europe__Kiev
UA,CITY,Luhansk,111845,Luhansk Oblast,452000,09,48.56705,39.31706,105.0,Europe__Zaporozhye
UA,CITY,Lutsk,111547,Volyn Oblast,216505,07,50.75932,25.34244,174.0,Europe__Kiev
UA,CITY,Lviv,111786,Lviv Oblast,727968,46,49.83826,24.023239999999998,296.0,Europe__Kiev
UA,CITY,Lysychans’k,112064,Luhansk Oblast,111600,09,48.90485,38.44207,145.0,Europe__Zaporozhye
UA,CITY,Makiyivka,112009,Donetsk Oblast,376610,14,48.04782,37.92576,169.0,Europe__Kiev
UA,CITY,Mariupol,111191,Donetsk Oblast,481626,14,47.09514,37.541309999999996,67.0,Europe__Kiev
UA,CITY,Melitopol,111982,Zaporizhzhya Oblast,158000,23,46.84891,35.36533,38.0,Europe__Zaporozhye
UA,CITY,Mykolayiv,111691,Mykolaiv Oblast,510840,48,46.96591,31.9974,53.0,Europe__Kiev
UA,CITY,Nikopol,111558,Dnipropetrovsk Oblast,130500,12,47.57119,34.396370000000005,70.0,Europe__Kiev
UA,CITY,Odessa,111296,Odessa Oblast,1010783,51,46.477470000000004,30.73262,40.0,Europe__Kiev
UA,CITY,Oleksandriya,112042,Kirovohrad Oblast,103000,35,48.66961,33.11593,107.0,Europe__Kiev
UA,CITY,Pavlohrad,111622,Dnipropetrovsk Oblast,115932,12,48.534259999999996,35.870979999999996,71.0,Europe__Kiev
UA,CITY,Pechersk Raion,169127,Kiev,240000,30,50.41902,30.56602,,Europe__Kiev
UA,CITY,Podil’s’kyy Rayon,169117,Kiev,200617,30,50.45,30.53333,,Europe__Kiev
UA,CITY,Poltava,111147,Poltava Oblast,317847,53,49.59373,34.540729999999996,132.0,Europe__Kiev
UA,CITY,Rivne,111131,Rivne Oblast,255106,56,50.62308,26.22743,136.0,Europe__Kiev
UA,CITY,Shevchenkivs’kyy Rayon,169099,Kiev,237213,30,50.43333,30.51667,,Europe__Kiev
